用户,是否看过,评分,评论时间,有用数,评论
寒枝雀静,看过,推荐,2020-02-11 13:52:55,3,"C＋/ 最大的优点是比《女孩》更突出地发挥了歌舞的情感渲染效果。影片组织核心人物情感的方式并非点对点，而是从身体起始向外播撒的。周围的环境便与人物发生了一种时而相互置换时而相互挤压的奇妙互动（以婚礼一场戏的前后对比最为突出）。在这一过程中影片也因而将传统舞蹈中的""musculinity""扭转，并最终释放出一种真正混杂不定的身体样貌。不过除此之外确实是有点空泛了。"
徐若风,看过,推荐,2020-02-23 21:03:26,6,剧本打磨得还不够连贯与精细，但超强的男主、有想法的视听、出色的概念，还是非常夺人眼球。最后情节走向与落位的处理不卑不亢很漂亮。而对于格鲁吉亚这个国家来说，未来这一定会是一部非常重要乃至载入史册的LGBT电影。环境-身体-情感，以及阶层问题，种种元素都因国族文化而呈现出“局限姿态”并互相链铐在一起，串联起了这个国家的历史与当下，概念太好。
亵渎电影,看过,推荐,2019-11-08 23:46:05,6,虽然是格鲁吉亚电影，但观感很像去年俄罗斯那部《盛夏》，一些音乐的部分情绪处理的非常惊艳，用跳舞传达情绪表现人物性格和角色之间的关系，也是非常出彩的亮点，最后讲的是男主角对于自我的认同和格鲁吉亚的同志群体在社会中所处的现状，非常享受的一次观影体验，可以入我的本年度十佳了。
HellStrange,看过,力荐,2019-11-08 20:06:58,20,他好美
舌在足矣,看过,推荐,2019-08-08 22:44:04,4,3.5，故事算是很典型的LGBT题材套路，但是运镜真的如舞蹈一般
LeungChanXXX,看过,推荐,2019-08-19 23:26:59,5,是个容易流俗也容易共情的故事，在格鲁吉亚的异域风情下也带有独特美感。两位男主的互动戏在暧昧、试探与热恋等情节上都有非常细腻可爱的细节刻画。对性别气质、性取向、保守（父权）观念和自我认同等话题都做了探讨。每场舞蹈段落都带着角色的情绪和情感在其中发酵，很有感染力。
傻乐的猫,看过,力荐,2019-12-27 22:08:06,4,一不留神又在年末看了个年度favorite......工作没了，脚也伤了，爱人也走了，最后那个混蛋哥哥的拥抱突然温暖来袭。于是他跳起了那只舞，那叫，孤独的自由。
倪克斯,看过,力荐,2020-02-08 13:30:35,1,又有一丝流俗，但也有一丝哇有一点酷的发掘真我酷儿成长故事。与格鲁吉亚的文化与舞蹈无缝结合起来，给外界观众一窥究竟，听导演qa也了解也是给不怎么被描述的格鲁吉亚青年生活的曝光，所以才在国内也有很大反响。画面运镜好美，男主竟然没演过戏。（听导演讲qa对故事前后了解更多加一星
阿哲系,看过,还行,2019-10-11 19:37:50,4,#35/LFF， CMBYN的主要人物设定加上《女孩》的舞蹈元素，并把背景放在格鲁吉亚重拍的感觉。意大利夏变成格鲁吉亚的秋（那里秋意真浓，毛线衣色彩好美），俩elio气质很像，这次更加被动些。但是设定和议题太西方的视角，社会极度男权，虽然有一帮很自我的少数群体，但绝大多数舞者（包括女舞者）对性少数群体了解甚少，很恐同（放在《白乌鸦》年代倒能理解，但墙都没有的当代舞团内不至于吧），人们很向往欧洲（伦敦来的烟地位如改革开放前的可乐）。原来导演虽然是格鲁吉亚裔的，但是瑞典土生土长，今年发现不少导演拍寻找没有过（或者说不强壮）的根的“寻根”电影，最后变为游客电影，也为难创作者了，在本土好多故事和人物都被讲过了，想有新意很难。
moondow,看过,力荐,2020-02-18 02:43:00,2,"始终是金黄的！即使是失电的屋舍，午夜的木丛还是落雨的清晨，全部都是金黄的！他这股劲是在教人爱！Take a chance on him, world!"
zykmilan,看过,推荐,2019-11-25 10:43:03,7,#SGIFF2019#故事上虽然没能免了俗套，仍然是同志找到真我、寻求社会认同的那一套，但是导演太会拍了，用格鲁吉亚传统舞蹈这个载体，拍出了不一样的味道。男一男二活生生格鲁吉亚版的甜茶和查理·考克斯，男一在乡下小屋和结尾舞蹈室的两段舞蹈堪称年度最美电影片段了。
神仙鱼,看过,推荐,2019-11-08 23:03:34,4,欣喜于，并不沉溺在情感纠葛，而是跳出来，在更宏观的生命维度上延伸；略遗憾于，若能早半分钟结束该多好，那样此前所有没能跳尽兴的舞，就能在进行时态中尽兴于无尽。7/10
Hello,看过,力荐,2020-02-18 00:21:07,2,一个跳舞男孩只是切入，背后是导演用多面的笔触描摹出的格鲁吉亚没有出路的未来，爱之深，恨之切，对于民族性的反思，前面是略带奇观式的格鲁吉亚文化呈现，后面是流行文化和背后的另一面，导演的表达完全跟着主人公的心情和命运，那个离开婚宴的长镜头便是告别。男主角的惊艳表演完全是影片的灵魂。导演用丰富的镜头语言抓取到了所有人物最棒的反应，情绪收放自如，剪辑行云流水，更与舞蹈相得益彰。那些为了剧情推动而妥协的点也暂且可以忽略了。
办公室甜心,看过,力荐,2020-02-20 06:06:17,3,格鲁吉亚语怎么有时听起来像韩语....？
シリウス,看过,推荐,2019-11-08 23:43:23,5,7分。性少数意识觉醒像女孩，情感模式像CMBYN，艺术轨迹像爆裂鼓手，以民族文化代喻政治关系像冷战，但不妨碍导演用精妙的视听调度（大特写+长镜头+各种音轨混合）奉献了一场情感之旅。当格鲁吉亚民族舞舞者走入异色的电子舞池，不仅是对民族历史刻板要求的阳刚气质的动摇，更是一场迷失灵魂的苏醒。（尽管这么俗套单薄还是对lost soul意识觉醒的故事没有抵抗力诶）
Grigia,看过,推荐,2019-05-16 16:42:42,6,看完再看海报 完美高度概括/ 舞蹈身体作为身份、性别、传统、现代、情感、语言的转移媒介 身体即宣言/ and then we danced now I am ME/
基瑞尔,看过,推荐,2019-08-11 22:55:10,4,【格鲁吉亚】太美了，明艳的色彩，古老背景的舞蹈和仪式还有相爱的恋人（男主是Carter Dane+Elijah Wood的综合，难怪会看得心疼心动；男二神似某个鸡尾（艾薇？）男，但我的记忆短暂失调）。曾于Robyn的<Honey>齐齐共舞，共享生命真我，为爱心醉；也曾终须与君告别，回归这个需要塞满“英国烟”“伦敦奶昔”来以此麻醉自己，困住的小世界。很喜欢结尾的落点，不是如Elio曾哭泣凄绝的背影，也非简单的鸡汤告解，而关乎一个美妙灵魂的绽放；还有整个格鲁吉亚群体终于拥有的勇气。
V.Dunham,看过,推荐,2019-08-31 17:00:43,5,希望会是今年的cmbyn式爆款。喜欢的原因很简单，它拍出了绝大部分酷儿片都没能理清的浅薄道理：身体不仅用来做爱，爱情不是生活的全部，社会环境是影响但不是主导。成功且打动人的“以小见大”。
杜连魁,看过,较差,2020-02-26 21:20:47,1,太平淡太落俗了！如果不是有格鲁吉亚民族特色，这电影简直烂透了！唯一亮点是，男主居然是个素人！演的也太好了吧！
Henrique Asano,看过,推荐,2019-11-17 09:48:51,1,少年成长的故事，放之四海皆动人。关照了性取向、格鲁吉亚LGBT群体现状、文化传统等议题。拍出了今年看过的最好舞蹈戏，每一场都饱满有力，直到最后的高潮
色烈芬_,看过,还行,2020-01-15 15:30:10,1,两个男主跳舞时的眼神好暧昧又好欢乐 格鲁吉亚舞真是个让人愉悦的国家。
与碟私奔,看过,还行,2019-12-25 22:03:58,0,舞蹈男同
盲忙,看过,推荐,2020-02-28 11:44:46,3,他撕掉了所有海报，只留下千与千寻。旅程过后，千寻继续做爸妈的心肝，可我们的主人公却只能用一场眼泪，换到通向成人世界的单程车票。遇到一个只能爱一秒的渣男，仿佛是成长中的一堂必修课，这样的情节多到不计其数，但换到了陌生的第比利斯，却生出一番别样的味道。（男二太像雪诺啦！）
樂啊樂,看过,还行,2019-12-29 17:30:23,2,这种家庭危机，生活危机，成长迷茫的嵌套还挺不错的，有点脸盲，认不到谁是谁，可能也是画质的原因，没有什么新鲜的设计甚至可以说结尾的舞蹈有点拖沓，可以在过程中就卡掉，但是人物还是提供了一些灵感。
红蓝色的风雨夕,看过,推荐,2019-09-27 14:37:16,2,VIFF19 #11 [Playhouse] 一个优秀的男主就是电影成功的一半啊，看着他笑我就情不自禁地嘴角上扬。几场舞蹈戏（Merab&Irakli双人，honey，最后独舞）加上牵动人心的鼓点真是breathtaking。虽然好多戏份都让我联想到cmbyn（闻衣服，咬项链，半夜进门发出声响，善解人意的女生，恭贺订婚，来自家庭的安慰），但仔细想想还是有本质上的区别的，这走的还是一个传统LGBTQ题材的套路，从始至终我们都被提醒这个社会对Masculinity的眼光，而cmbyn是一个清新脱俗的存在……Anyways，单是为了男主就相当值得一看！
陆支羽,看过,推荐,2019-12-25 01:26:48,0,4.0。
木木阿华子,看过,推荐,2019-12-28 22:56:45,2,少年的笑容让人温暖，少年的眼泪让人心疼。少年失去了第一个爱的人，但他仍有爱他的哥哥和挚友。
Leo Wu,看过,推荐,2020-02-09 06:08:09,1,“如果不合适就早点分开，以后的日子还长呢”。
口罩,看过,力荐,2020-02-09 00:00:12,1,完美的一支舞
哼哼.floweray,看过,推荐,2019-12-30 20:26:45,2,"借地说话吧：
少说看了一百多部关于gay的电影了，超经典的就不说了，很多小众的都看过，为此还专门建了个豆列，因为刚开始对他们的印象受电影影响还挺好的，觉得他们是敢于直面人生的不一般的人。
以至于有段时间好多“同志”误以为我也是同道中人就私信，后来对gay的印象就直线下滑。撩我的那些垃圾就不说了，光能看到的其他的，每天不裸一把，不秀一下，不漏个几把就感觉要死一样，恍然大悟，本质上他们其中很多还是男人，天天想着干天干地的臭男人。"
半个桃李林檎,看过,还行,2019-12-31 22:55:47,0,作为一个追过《So you think you can dance》的观众，对最后的舞蹈要起立鼓掌，不仅编舞好看，反抗了民族精神里对于阳刚的推崇，也为电影制造了一个情绪高潮。然后我就说完了
蓝詹,看过,推荐,2019-05-16 17:37:35,2,#72ndCannes#双周第五场。一个简单略显俗气的爱情故事，有点《舞出我天地》+cmbyn的气质。同性关系因发生在格鲁吉亚而特殊，但感情的本质并不因为发生在同性身上就比较特殊。两个男演员看得出不是真·舞蹈演员但也是盘靓条顺跳得也不错了，男主在台上好小一只，另一位男主非常像异域年轻精修版阿米·汉莫。
大维,看过,力荐,2020-02-16 16:30:12,3,4.5 以为是个爱情电影，没想到是个coming-of-age电影。爱情没有拯救他还险些毁灭他。幸好在最黑暗的低谷我们不是孤身一人。最后的一舞实在是太美太帅了，太漂亮了。去他妈的传统，去他妈的男子气概。
萨库拉,看过,推荐,2019-05-17 04:59:00,1,非常美妙。传统文化美妙，舞蹈美妙，身体美妙，爱情美妙，害我全程姨母笑。质感和调度也特别好。结束后观众们围着主创鼓掌经久不息不想散场，好电影值得这种荣耀。@Cannes
陆小鸟,看过,推荐,2019-11-22 20:00:11,1,“格鲁吉亚的舞蹈要有力而不能阴柔”，这句话奠定了1.0版本的故事内核，所以通过男孩成长视角来达成对这句话的反对，这注定缺少新意。好在男孩可爱舞蹈很美。#金马56#
Panda的阴影,看过,推荐,2020-02-20 14:57:08,1,1.梅拉布从伊拉克里奶奶家离开，走到天桥时，脸上洋溢着幸福的笑容…… → 看得屏幕外的我都为他感到开心；2.他们在屋边的丛林里抽烟，继而打闹，他不慎弄到他的敏感部位，性欲蓬勃的他让他帮他撸……→半点没露却拍得基情不已；3.……伤心的梅拉布走进房间，将墙上的贴纸一张张撕下来，但到了《千与千寻》「千寻与无脸男坐电车」那张，他刚想撕而后犹豫了下，又贴回去了；4.大卫：你得离开格鲁吉亚，梅拉布，你在这儿没有未来，你明白吗？→ 哥哥的这场戏有些感动；5.最后，梅拉布表现了真实的自我，勇敢地跳了符合他个性的格鲁吉亚舞蹈！
某J。624,看过,还行,2020-02-29 16:21:42,0,不仅是自我的身份认同，更是借由传统舞蹈来对整个男权社会（男性阳刚魅力）的反抗和抨击。光线很美很暖，使得整个故事都透着一股不至于压抑绝望的明媚。结尾两段最佳，一是哥哥，二是舞蹈。
介意,看过,推荐,2020-02-19 13:50:34,0,20200214@Quad
zitsunari,看过,推荐,2020-02-29 16:00:33,0,以舞姿嘲讽直权，表现力想象力不输阴风阵阵和climax。还耳环，脱外套，抛弃旧我轻盈又决绝。
Evan,看过,推荐,2020-02-20 05:52:05,2,第一次和他跳舞，深夜带着假发最欢乐的跳舞，第一次去同志夜店找到自己的跳舞，最后为了自己跳舞；两个人之间的火花太强烈，感情的碰撞太美好；格鲁吉亚的音乐忧郁而漫长；婚礼场景的镜头运转满分；视觉从镜头、布景、摄影到色调各方面都非常好
AlanX,看过,力荐,2019-11-08 22:08:09,2,"11.8 BJQFF展映。最后的一舞，是为你而跳的舞蹈，是属于我们的舞蹈，我相信你在我身边，然后我们跳了舞。
一部电影了解一个国家。导演巧妙地运用舞蹈这一颇具格鲁吉亚特色的文化，描述了两个舞者之间的故事。想要在这样的环境下做自己，也确实太难了，结局也非常反映现实。但不得不说，电影里的舞蹈和音乐真的好打动人，男主的笑容也真的太治愈了，最后的结尾一舞，满分！"
hitrecord,看过,力荐,2020-02-14 20:51:07,1,我愿意解读成探讨民族性的电影，btw舞蹈很迷人
seabisuit,看过,还行,2019-11-09 03:04:14,1,即使挺好看的但跟同类影片相比有些低于预期，功能性的人物设定太多，剧情的转变也比较刻意，尤其那场第一次的戏，从腼腆尴尬直接熟练的滚草地然后又暴躁反抗好像缺了点什么，还有导演想要讲的方面也太多了。爱酷法国文化。
梵目,看过,推荐,2019-12-27 01:51:34,1,谈谈情，跳跳舞（可学习体位）
逢澶Ty,看过,推荐,2019-09-28 05:39:12,1,冲这俩男主的笑容也值得一看了。
詩二千,看过,推荐,2020-03-04 11:10:58,1,兩次樹林野戰，A Cappella長鏡頭真美。情緒細膩自然，格魯吉亞語對白語感獨特，吵起架來語調竟有幾分泡菜味。第比利斯Clubbing之城，倪兵老師此言果然不虛。
斯齊佐飛力尼克,看过,还行,2020-02-29 22:29:11,0,舞蹈跳得（拍得？）不好看。此外，千与千寻real red！
敖雾,看过,力荐,2020-02-24 12:09:44,1,本觉得让男主在婚礼上默默消失会是个很棒的结尾，结果后续的两场戏——与哥哥的对话、最后的试镜——分别在情感和主题上再上了一层楼，bravo！
[Deleted],看过,较差,2020-02-10 14:59:23,0,最后舞蹈的坚持拯救后半段被带偏的禁忌导致人生毁灭的错误观点，整体来说，电影中可贵是舞蹈相伴的青春和朝气，青年人的可塑性在于练习后的成功，民族舞蹈、寻找同性感情都是如此道理
bohegao,看过,力荐,2020-01-20 00:44:37,1,心都碎了，旧苏联的那些小国家总让人惊叹，即便穷，受诸多苦难，但他们的艺术和美感却永远那么出类拔萃。
lithium,看过,推荐,2020-01-27 19:13:49,2,伤痛过后往往伴随着成长 Merab的舞步虽不符合格鲁吉亚舞的阳刚 但那份情绪如此饱满 这一舞献给与Irakli没有结局的一段狂热 更献给Merab自己
文西,看过,推荐,2020-03-09 07:28:13,0,动人源于生活，很多地方让我回想起青年的时候看野芦苇的冲击。
凌子本凌,看过,推荐,2020-03-01 20:01:45,2,最打动人的还是男主的表演，那种悸动啊，说的俗一点，感觉他全身都在冒粉红泡泡
yfxlavender,看过,推荐,2019-12-26 22:06:26,0,“你得离开格鲁吉亚，你在这儿没有未来，离开这里”。哥哥的话点睛之笔。想想开头那些练舞蹈的男孩子们言语中对女性的粗鲁和他们的恐同，就知道这个GJ被直男癌所充斥，据说影片在格鲁吉亚上映时遭到了恐同人士的阻碍，真的很讽刺。
萧南生,看过,力荐,2020-02-18 02:05:37,0,天啊，好久没看到这么高质量的同志电影了，男主简直是宝藏男孩。整部片子情感太细腻太真实了，妥妥的年度十佳，在同志电影历史上绝对占有一席之地！
matchbox,看过,还行,2020-01-09 23:17:54,0,有点意思。但是感觉前面的部分太拖沓了，在传统舞练习和年轻自我放飞之间反复拖拉了很久，中间偶遇变装群体的酒吧觉醒段落有点刻意。最后藐视传统的阴柔一舞之前的铺垫不够。
Gawiel,看过,推荐,2019-10-20 11:36:48,1,美少年跳着格鲁吉亚传统舞蹈陷入爱情，最后心碎中用舞蹈展现自我，字面意义的好看，我就着能吃五碗白米饭！
外出偷狗,看过,推荐,2020-03-08 21:40:15,0,和前一年的《女孩》形成有趣的对照，舞蹈是工具也是表达方式。主人公面对的却还有格鲁吉亚民族和传统舞蹈的限制。
空地,看过,还行,2019-11-09 09:43:02,1,【7.0】前半部分像CMBYN，有明显去性别政治化倾向，在促狭的叙事空间中填充极其暧昧但扁平的情感，突发事件后又舍弃情感落点到政治。对性倾向转变、性行为的描述过于理想化，主角同时拥有已知homo（对Irakli自始即迷恋）、heteo逐渐性唤醒（初入同性社群，略为不安）、bi（和Irakli亲密后又与Mary暧昧不明）三重心理过程。多处手持远景变焦镜头代入了监视视角结果却是客观的，迷惑。
番茄杀手,看过,推荐,2019-11-08 22:44:12,1,对手戏写得好 层次感一下就出来了 人物互动特别可信（尤其相比于后一部何塞...） 除了片尾的独舞外 前面训练场的舞蹈戏份感觉还是有待提升哇 情绪更多是通过领队的黑脸呈现的 肢体表现力还是有欠缺
全声波频道D,看过,推荐,2020-03-04 20:06:11,0,CMBYN wannabe之格鲁吉亚篇。电影中的思维方式、婚礼习俗甚至对英国的态度都是颇90年代的格鲁吉亚的，当然用这些制造环境的压迫力也是无可厚非的。
老鼠很困,看过,力荐,2020-01-18 01:12:26,1,你看不到我偷偷藏起你的耳钉 看不到我的喜悲全部都由你决定 看不到我看向你时有多温柔多深情 看不到你走以后我的泪真的可以决堤 你看到的 只是我爱你的冰山一角 而我的爱 比整座冰山更加宏伟
彌張,看过,2020-01-03 01:47:03, ,0,对于格鲁吉亚真的相当突破，音乐好听
大熊星座,看过,推荐,2020-02-27 14:43:59,0,“因被指为格鲁吉亚第一部明示同性恋情的电影，上百抗议者在首都的电影院首映场门外焚烧彩虹旗，企图用暴乱阻止电影的上映。最终在警方保护下，电影才得以正常放映。”天惹，这都什么年代了，世界上还有这样的地方？ps，金色的阳光投射在他的眼睫上，空气里是青春的味道，真很美啊
Darren,看过,推荐,2020-02-22 00:03:13,2,2013年第比利斯的50位lgbt人士准备举行首个骄傲游行，却遭到东正教和极右翼组织的上千名示威者攻击；2019年该片在格鲁吉亚上映，去影院看这部电影仍会遭到骚扰甚至暴力袭击。这并不是一部聚焦爱情的电影，当然梅拉布爱上了伊拉克利，但这更关于他对自己的逐渐认同、他在保守文化下的觉醒蜕变，最后的面试梅拉布摆脱枷锁自在奔放地完成了舞蹈，以此作为对传统和恐同强有力的回应。（大卫实力宠弟啊，在床上抚慰梅拉布那段温柔到死）
光头,看过,推荐,2019-10-08 06:47:29,0,小男孩爱上一个男人，然后成长成男人；这是部爱国主义LGBT题材电影，够新颖；情节像CMBYN，但是甜得没那么齁，还是关注在男主角的变化上。 p.s.伦敦电影节，导演和男主角来了现场！！！
娉克,看过,力荐,2019-11-08 20:55:01,2,你们去用身体做文化隐喻吧，我在地铁上思考今天手淫还是跳舞
考拉先生,看过,力荐,2020-02-26 12:13:30,1,这部就是导演在概念上下了十足的功夫并且在最终的呈现上得到了充分的体现的典型。把腐朽的传统观念寄衬在民族舞蹈的男子气概这个半有形半抽象的概念上，近乎完美地融入到叙事中进行挑战、冲撞和鞭挞用惊为天人来形容也不过分。9/10
matchappuccino,看过,推荐,2019-11-10 08:14:10,2,我也像玛丽一样，被眼前的轮廓感动到，他在心尖上跳起舞，美丽是不分性别的
kiki204629,看过,推荐,2020-02-23 17:44:16,0,小男生跳舞真好看。
蓝田,看过,力荐,2019-12-31 23:33:39,0,2019年最后一部电影。很有格鲁吉亚民族性，青年男主和他最后的舞蹈一样：多元、倔强、有强烈生命力。和Elio差不多的年纪，但失恋、失业、受伤、贫困，原生家庭破败全都被他摊上，蛮惨的。喜欢的人是个渣男，好在一直惹事的兄弟在关键时候却会为他出手，并告诉他未来出路，还有陪伴左右的闺蜜（女友），祝好。
遐｜想,看过,推荐,2020-02-05 23:53:17,1,生命的破茧而出总是伴随着难以自持的疼痛。格鲁吉亚的民族舞蹈因为他灵动柔软的诠释变成了世界的语言。如果“男性气质”这个词还有存在的必要，那绝不意味着挥向他者的拳头。多数人对少数人言语的霸凌。而是指愿意承担起自己的责任，勇敢面对自己的内心，伴着一样的节奏跳出不一样的舞蹈。
资深低阶路人,看过,力荐,2020-01-01 14:03:56,1,非常喜欢，男主角有点像甜茶，不过演技更胜一筹，跳得也棒。舞蹈一直是LGBT电影的常见背景啊
三七,看过,推荐,2019-11-22 20:56:17,0,@SGIFF。前半段也太甜了吧！全程姨母笑的我can’t get over it.....镜头运动感很像女孩，很喜欢中间长镜头的情绪转变的处理。男主跳得这么妖娆跳什么民族舞啊…
斯  琰 🌈,看过,推荐,2020-02-23 23:03:24,1,舞蹈是自由的宣告与身体的反叛，在练习室、在友人派对、在夜店，和自己、和暗恋对象、和陌生人群。只有爱情能让舞者崴了脚，疼痛之后是清醒，耳环归还，平和道别。最是男人留不住，爱情不会是生活的全部，还是要继续跳舞，完成自我。也许是要表达的议题太多，线头繁杂。如果非要与CMBYN相比，那最相似的就是男主和甜茶一样有着惹人怜爱的少年气质，非常出彩。
豆瓣泡咸菜,看过,推荐,2020-01-10 23:18:05,1,应该叫逃离格鲁吉亚，格局其实很大，被片名误导了，格鲁吉亚电影果真离不开揶揄一下世仇亚美尼亚
Muyan,看过,2019-06-25 10:36:46, ,1,and.....then?! |后重看「A Vida Invisível de Eurídice Gusmão」
施舍翅膀,看过,还行,2019-11-08 22:19:00,0,不喜欢 节奏乱 几个片段歌词听不懂也无翻译 男主性格不好 也许是我站着说话不腰疼 干嘛还吊着人富小姐 不明白最后较个什么劲 不如好好跳舞去伦敦 能解放天性？男2大腮帮子 深邃眼神 笑起来特别好看 然而说结婚就结婚了 然后就没有然后了？不该描绘一下苦痛挣扎？最后面试稍微深刻了一下同性与不可撼动的传统文化的碰撞，碰撞出血也无果！最后和哥哥相拥 有点感人 你永远比我好 我能接受我这样一辈子 你不行 你快走！想到了跳芭蕾舞的《女孩》想到了断脚的《黑天鹅》脑内一直响：so you think you can dance 现在在格鲁吉亚引起了轰动也算是斗争的一部分吧 意义非凡
Cor Cordium,看过,力荐,2020-02-25 01:48:13,1,3.5 outta 4. 实际成品或许还要再低个0.5分，问题在于情欲热度不断升温的时候戛然而止，其它的场景多多少少也面对相似的问题，就差那么一口气。但，我爱这部电影对细节和镜头上的精益求精，缺少的情绪在快溢满到观众面前的角色得到满足。剧情俗套吗？当然。可是同性恋电影够真诚就已经足够打动人了。一次perfectly imperfect的电影体验。
维恩B,看过,还行,2020-02-22 00:09:10,0,3.5。前半更好，阳光而可爱。“忤逆”所谓的阳刚气质，试镜的舞太美了，向着自由。不过没想到，最大的泪点是来自混蛋哥哥的一句“不在乎”。
